X,Y,Z,cluster
-739.86,-996.094,-332.011,0
457.32,-658.254,-858.455,1
752.434,778.68,-544.908,1
166.906,-212.561,719.718,2
356.609,-301.553,-745.964,0
-173.07,-560.961,461.165,2
-732.109,-116.489,-36.5306,0
-159.093,-835.627,-596.545,0
-174.108,834.101,900.51,2
677.297,671.865,-45.7472,1
-414.96,-570.177,-828.852,0
657.949,-549.058,155.065,1
-734.916,-147.13,580.798,2
-811.884,-801.202,50.4471,2
699.149,579.089,151.646,1
725.395,-656.423,828.974,1
277.261,-555.101,727.714,2
-447.371,966.796,329.936,2
606.861,129.185,-853.511,1
410.688,-538.56,-596.911,1
424.116,-560.411,-691.092,1
499.558,894.345,-276.589,1
456.343,-185.766,417.341,1
-462.325,-492.05,242.775,2
-817.133,685.476,938.414,2
-290.445,371.502,-236.976,0
-454.756,-938.841,725.7,2
-304.178,92.8069,384.747,2
-155.309,-894.772,-540.269,0
-185.339,13.4587,71.0166,2
-396.771,-109.409,-620.289,0
-149.937,651.967,-471.847,0
291.238,-885.006,440.596,1
665.944,-394.452,274.758,1
-202.002,-349.956,784.845,2
439.619,-97.8118,420.332,1
588.855,593.371,-986.328,1
-440.718,177.282,-465.194,0
900.876,266.884,-564.44,1
151.83,268.655,-676.321,0
335.368,589.099,-496.017,1
105.014,142.674,-126.316,1
50.203,-292.276,286.355,2
559.74,722.526,-746.513,1
-300.638,-44.8317,277.688,2
-570.055,444.563,493.149,2
550.035,332.927,438.948,1
810.419,-533.738,-328.654,1
-912.412,95.1262,251.93,2
398.846,640.37,-733.085,1
141.331,-167.333,-916.562,0
-448.775,904.416,-675.71,0
-620.594,10.8951,502.121,2
542.528,866.512,597.095,1
183.386,-567.125,-369.121,1
282.449,336.039,-84.8719,1
-335.551,838.679,-596.179,0
381.451,-380.352,-178.991,1
-817.194,-941.954,974.853,2
-677.48,808.71,-707.266,0
422.346,60.4573,748.344,1
830.256,291.421,-643.605,1
-892.27,138.707,-180.944,0
574.694,-431.196,-150.548,1
-919.126,579.211,-732.841,0
372.601,394.818,772.82,2
-75.1671,-249.55,-990.478,0
281.35,548.204,812.433,2
-108.859,844.417,-994.507,0
-307.413,419.477,-24.5673,0
796.136,773.492,-192.541,1
-45.2589,322.489,117.71,2
-944.578,-783.929,979.797,2
451.094,253.09,-309.427,1
-626.27,-242.042,-958.556,0
670.583,-19.8065,553.575,1
-951.781,754.814,-441.816,0
-106.479,107.212,438.948,2
-370.098,-814.997,-923.887,0
912.29,339.274,-139.439,1
-935.484,-375.469,1.86169,0
-21.9427,-115.879,184.729,2
-340.8,-191.137,-465.743,0
-845.882,948.668,-523.301,0
-464.583,-703.482,603.076,2
709.952,-77.4865,-151.768,1
-108.737,-230.75,710.807,2
-630.421,312.784,-385.662,0
-352.58,-258.461,-141.453,0
370.769,-940.062,868.954,2
-848.75,160.07,-384.32,0
653.188,-223.914,-643.727,1
-196.875,-202.246,116.428,2
329.997,949.034,6.98877,1
-994.934,-256.447,582.69,2
-856.99,505.173,-540.33,0
-39.2162,-98.239,131.748,2
-874.447,564.623,-429.243,0
-172.277,495.468,-617.42,0
-568.102,6.13428,553.758,2
-209.693,-629.017,-28.7179,0
-498.154,-159.093,257.18,2
-968.749,670.4,777.886,2
-346.416,-385.479,419.843,2
-416.669,-576.464,702.384,2
-908.2,373.76,793.146,2
891.232,-925.84,455.611,1
-566.759,-604.541,-958.983,0
-145.665,124.424,304.727,2
431.807,127.72,-434.919,1
407.086,-769.463,-722.526,1
887.936,-108.31,-891.049,1
570.849,444.807,242.653,1
995.056,84.3228,424.726,1
636.464,-870.418,783.624,1
-134.678,-843.867,674.49,2
-49.7756,-377.789,134.678,2
932.92,-231.178,-142.796,1
-61.1896,-753.349,-112.949,0
-390.789,507.92,-368.999,0
-239.784,-991.15,958.312,2
-789.789,-405.744,-298.807,0
567.248,517.136,-301.553,1
36.8359,-552.293,717.46,2
-939.329,595.935,227.577,2
-176.855,958.312,606.189,2
-955.321,956.725,416.059,2
818.354,-828.425,727.592,1
-675.222,-599.292,-419.416,0
785.821,32.3802,416.181,1
-236.061,613.025,-780.023,0
-556.627,-880.673,614.49,2
875.851,-94.7599,215.186,1
-425.581,179.418,666.677,2
246.559,-462.752,-891.964,0
464.583,-4.18097,176.733,1
-421.247,-267.434,608.753,2
-283.669,937.803,-618.03,0
-499.496,462.63,-389.752,0
-896.725,-297.769,14.3743,2
-277.444,749.016,-37.9955,0
210.364,509.507,-638.661,0
-87.8017,877.255,-680.044,0
-593.31,-384.686,441.572,2
31.7698,780.023,-198.157,0
466.781,-310.343,140.599,1
111.606,179.113,-821.406,0
143.345,-348.491,43.8551,1
744.438,126.072,-817.56,1
455.062,174.596,817.011,1
-752.556,601.001,452.071,2
623.829,-446.272,-431.99,1
693.777,67.9037,-78.7682,1
745.171,-813.105,-75.106,1
109.958,-408.429,336.039,2
-364.849,838.679,-169.347,0
331.401,-453.719,-692.19,1
131.565,-645.985,-449.995,0
-461.348,342.021,-872.616,0
-323.771,840.999,-665.883,0
-370.403,-793.695,722.709,2
-473.556,-221.9,-130.833,0
-446.638,143.651,-99.9481,0
-319.315,-706.473,277.322,2
799.494,991.516,-396.161,1
-189.795,-764.763,-697.012,0
-355.449,-733.879,621.693,2
416.608,880.001,647.817,1
763.787,476.547,-801.569,1
326.09,-559.191,470.321,1
-337.931,41.8409,-350.505,0
-251.564,196.814,-915.647,0
-679.678,126.194,-462.569,0
-292.886,-681.509,-870.052,0
-261.452,845.332,542.894,2
-49.2874,564.318,195.593,2
-64.8518,666.738,69.6738,2
-277.078,211.402,298.746,2
685.843,654.225,-871.029,1
259.194,-878.353,-976.073,0
-898.923,758.904,-605.701,0
-167.455,971.313,732.841,2
-698.965,880.612,760.918,2
848.506,-354.839,341.105,1
-798.578,158.3,528.245,2
-866.878,864.864,-40.6812,0
21.0883,158.361,703.604,2
-577.746,-473.434,-536.851,0
813.898,552.721,-854.183,1
-610.584,-766.655,-953.001,0
-638.6,775.994,-412.702,0
604.907,348.735,273.171,1
-605.884,-738.517,-770.623,0
-166.417,-155.675,-697.806,0
578.295,440.474,863.827,1
-679.006,497.055,-862.545,0
275.613,-13.3976,-433.515,1
-578.356,871.334,77.7917,2
990.417,61.6169,205.054,1
350.871,-757.012,404.828,1
923.155,-198.523,-466.475,1
-765.068,440.901,-116.184,0
-601.184,-756.951,-220.069,0
-750.908,738.09,174.291,2
377.789,565.966,-399.152,1
712.76,683.096,-14.3741,1
41.963,167.394,-651.967,0
814.264,-644.642,21.1494,1
831.294,-45.8082,998.718,1
405.5,223.243,677.969,1
522.691,-435.896,-893.124,1
296.365,816.218,-633.839,0
-734.123,283.731,-19.2571,0
934.141,52.9497,-577.38,1
146.031,-553.758,230.934,1
-469.222,539.537,178.076,2
99.2157,332.438,-877.499,0
844.478,717.277,-963.561,1
104.892,304.911,39.0332,1
-815.302,-348.43,694.51,2
769.402,331.462,-907.346,1
-956.481,-244.056,-881.832,0
-49.9587,-552.477,-271.218,0
-694.998,92.8679,-149.205,0
-799.982,-678.396,-665.456,0
505.356,-664.113,900.449,1
-216.468,168.92,-385.418,0
-645.985,-739.433,-897.275,0
-918.882,-939.94,-905.087,0
933.653,-987.304,715.201,1
611.683,440.84,-193.213,1
-78.7682,-376.446,-668.081,0
-96.1027,-334.086,-761.589,0
-930.601,-441.389,260.72,2
296.365,809.931,-729.545,0
-701.895,-252.48,-479.965,0
-312.723,-809.198,284.524,2
330.241,794.183,855.648,2
-459.334,188.879,-800.226,0
-895.749,167.699,880.49,2
-667.104,303.934,-895.932,0
469.161,-638.6,-130.467,1
-651.845,-769.402,-353.008,0
150.853,547.044,-865.474,0
546.922,276.345,-285.379,1
940.855,-623.89,516.77,1
391.217,-28.6568,-657.765,1
730.827,-443.464,619.617,1
265.481,-545.091,609.851,2
661.855,-103.854,-799.249,1
-271.95,-568.957,-357.402,0
521.714,-83.6512,916.807,1
-478.378,411.359,61.9221,2
-146.763,143.956,-402.997,0
-695.975,-141.758,547.594,2
289.834,33.8451,-314.432,1
-308.756,954.589,-165.441,0
652.699,420.393,-338.725,1
-323.588,-692.984,-281.655,0
582.08,677.419,393.292,1
55.3301,-806.146,743.217,2
183.508,-352.58,751.824,2
-601.367,-766.716,438.276,2
-406.049,122.654,626.087,2
-384.136,-159.215,500.229,2
768.487,-522.813,-948.363,1
-497.543,798.517,-547.288,0
-599.048,208.899,-330.058,0
-896.176,-63.9973,-716.788,0
975.036,-94.7599,479.721,1
-484.542,567.309,625.111,2
740.288,743.034,-951.476,1
115.391,-809.931,-536.546,0
181.005,324.687,-722.709,0
450.911,-712.027,-653.493,1
-468.856,688.772,705.435,2
-685.293,-875.118,931.517,2
346.416,959.899,-541.856,1
-791.986,441.755,-362.773,0
-679.006,-421.369,518.662,2
641.163,203.101,458.419,1
-319.559,615.772,-690.847,0
-180.273,249.245,877.133,2
844.844,-413.984,-165.441,1
-543.138,-866.329,529.527,2
-109.836,-317.972,129.429,2
-14.6183,-178.014,101.718,2
885.006,-305.46,708.792,1
-425.581,-459.395,88.3512,2
-301.126,327.738,-605.029,0
326.823,-854.671,803.461,2
-380.169,403.302,-458.174,0
-899.96,182.409,628.163,2
321.268,825.617,-463.24,1
803.827,-418.867,173.071,1
648,403.974,796.503,1
31.1594,-90.3042,68.3311,1
-416.425,-57.8325,519.883,2
-272.378,577.502,-279.214,0
875.424,-331.278,-515.122,1
-455.061,-451.033,-145.604,0
375.225,332.194,-589.892,1
-190.527,-727.042,-786.798,0
454.146,385.479,112.766,1
-83.5291,-100.681,-282.998,0
120.579,874.325,-882.504,0
682.058,683.096,865.047,1
-41.7798,178.32,767.876,2
-997.497,30.0608,-470.748,0
956.969,885.739,-497.909,1
330.424,-844.295,-279.031,1
986.633,-949.4,40.7423,1
229.652,-933.348,699.088,2
-692.007,153.05,-968.932,0
871.639,784.417,-832.209,1
-621.815,488.205,-535.081,0
23.835,-347.758,534.227,2
538.804,-282.632,174.047,1
-881.405,-534.715,-488.205,0
-771.416,160.497,-836.055,0
-381.451,272.744,17.3041,2
-620.228,-649.525,723.991,2
-632.984,286.966,560.9,2
894.65,656.484,-606.494,1
-820.307,632.557,428.816,2
-190.771,660.146,231.727,2
842.464,939.024,147.557,1
-825.556,-306.619,-335.185,0
-815.668,-731.498,-745.17,0
-921.384,-238.441,-259.072,0
-755.181,828.12,-468.917,0
851.924,235.817,138.157,1
990.6,-410.26,817.866,1
-428.632,453.353,11.6276,2
828.669,588.611,-383.953,1
-209.754,-38.1786,973.022,2
-463.546,-469.283,67.3544,2
-820.063,-166.112,419.05,2
455.062,-324.931,924.741,2
765.618,515.305,323.344,1
105.808,-994.934,968.383,2
-108.921,-702.322,-283.486,0
54.6587,724.174,-739.128,0
225.013,-20.2947,663.991,2
96.8964,347.881,-74.9229,1
-735.221,847.347,848.445,2
938.047,373.821,2.53308,1
-841.548,-986.999,137.486,2
-266.274,-66.6219,-323.038,0
495.712,-340.373,-998.291,1
390.729,-772.942,960.997,2
271.523,79.5618,607.41,2
655.141,156.285,105.258,1
-256.203,843.562,-916.684,0
-8.14838,647.328,744.072,2
646.107,217.75,-893.857,1
321.207,-36.1644,-612.964,1
422.346,-673.818,-189.245,1
92.0743,-926.145,560.411,2
77.3035,779.656,365.52,2
-827.265,-874.203,-65.7673,0
-869.747,806.146,603.198,2
-110.507,-456.099,402.814,2
273.232,581.53,-884.457,0
483.2,430.952,555.834,1
916.44,709.769,461.409,1
-458.907,-890.622,-452.071,0
-894.406,-98.7274,-158.299,0
-161.779,995.911,-720.45,0
563.769,-910.215,-976.867,1
-254.005,-164.22,310.343,2
-900.754,-238.319,685.72,2
182.714,875.607,271.767,1
-420.026,402.387,981.811,2
-760.308,70.3452,986.999,2
346.355,-64.1193,-821.223,0
-628.651,161.535,-707.877,0
-416.547,100.375,55.6353,2
-364.544,-332.438,931.578,2
-965.331,113.132,494.369,2
160.314,755.913,-878.658,0
-229.713,981.018,-303.934,0
51.2406,-141.209,-305.216,0
-223.243,-337.748,-92.3795,0
-421.735,9.12506,-601.367,0
-848.323,-775.567,720.695,2
958.678,-545.518,-831.172,1
926.634,430.342,149.999,1
-386.273,408.124,306.986,2
-752.007,-938.292,-939.573,0
-307.169,65.4012,672.842,2
-927.244,13.7639,-654.775,0
155.98,502.609,543.565,2
-72.7256,8.88092,-192.846,0
-940.428,31.0984,-82.6746,0
-105.258,-60.213,215.491,2
127.781,-742.424,-986.816,0
75.9606,-395.245,749.321,2
-522.385,-256.935,-214.27,0
-430.341,195.471,243.751,2
-253.09,-981.079,681.326,2
-210.913,-409.345,-416.303,0
93.5393,49.5316,-131.016,1
-82.2473,541.978,-518.479,0
-146.092,-720.267,24.8727,2
-232.643,468.795,-9.24707,0
-693.106,430.219,691.702,2
-526.841,51.3627,-311.685,0
-756.157,434.797,518.601,2
609.241,376.69,759.697,1
143.345,627.918,-432.356,0
-331.461,-696.341,-509.934,0
-60.213,-288.919,-406.415,0
-315.714,-783.868,-847.041,0
912.168,424.421,21.3936,1
320.109,681.509,-754.204,0
-655.507,461.654,-493.637,0
276.833,-26.8868,696.036,2
587.207,-751.03,-286.294,1
-399.213,-799.982,307.596,2
-790.704,-990.173,-444.746,0
686.148,166.967,580.004,1
-652.577,305.643,808.588,2
689.749,-690.725,363.384,1
356.182,232.276,82.3085,1
-28.7789,-634.571,866.146,2
-284.402,908.384,-281.167,0
284.463,107.028,-451.216,1
-908.139,67.2323,-302.652,0
28.0465,-295.755,677.48,2
731.62,-290.2,168.859,1
-835.688,398.663,-983.52,0
250.465,136.631,162.755,1
685.537,-652.211,-433.027,1
598.682,513.047,510.3,1
-8.02631,43.1837,649.831,2
802.423,668.325,375.714,1
-490.707,-171.483,-751.213,0
240.211,-648,-770.013,0
540.513,-979.003,-392.071,1
967.956,907.468,-114.902,1
999.878,-796.991,-120.029,1
-796.808,529.832,-413.861,0
-465.865,662.282,391.766,2
770.989,-797.296,-617.969,1
872.005,-37.8124,81.0878,1
348.003,300.455,-688.589,1
-710.318,472.762,115.635,2
972.9,-43.3668,599.78,1
105.075,-367.901,881.893,2
759.88,-116.184,319.62,1
345.988,995.178,-325.724,1
322.184,-374.004,-938.841,0
449.08,-995.361,780.999,1
-679.006,499.252,353.862,2
269.387,142.369,491.623,1
58.0157,960.997,112.461,1
76.0216,-66.0725,105.747,1
380.413,106.784,-486.251,1
-177.343,-557.97,-461.226,0
-394.635,-329.997,-322.001,0
-936.949,-363.262,-139.317,0
-41.4136,542.344,-400.983,0
684.073,-372.539,309.977,1
399.03,697.867,176.55,1
-604.907,-565.111,-748.283,0
-74.9839,735.588,-793.512,0
-94.4547,14.8015,441.878,2
-226.112,304.422,-965.392,0
-825.495,875.546,-926.267,0
585.925,696.707,519.456,1
-704.031,-897.885,-334.208,0
-140.66,-868.282,235.023,2
-274.575,-831.233,-851.558,0
-880.734,-39.3383,724.845,2
918.149,829.096,779.046,1
-585.07,447.249,337.993,2
-719.84,878.842,-998.779,0
295.755,-824.213,-2.10571,1
886.227,-66.0115,-676.748,1
-455.122,749.626,-587.329,0
-65.2791,-193.64,-36.5916,0
921.445,524.522,989.868,1
651.906,846.37,657.827,1
-770.745,925.962,316.447,2
-438.215,0.152649,-112.461,0
441.145,-336.772,-242.592,1
-34.3333,-448.469,114.231,2
-391.339,-852.962,758.599,2
-631.825,-165.075,664.174,2
-860.53,870.052,-928.77,0
702.2,866.268,921.323,1
960.814,-311.624,-412.519,1
784.234,93.1121,-273.843,1
377.056,85.9097,40.6813,1
-264.26,561.205,-413.556,0
-694.51,864.437,-262.184,0
372.479,-11.8716,-270.608,1
298.685,-461.104,992.309,2
54.3535,768.914,-578.234,0
576.464,263.71,-725.333,1
444.075,66.3778,-403.973,1
-547.044,637.501,-460.067,0
299.6,114.536,-97.6287,1
-703.36,472.457,974.059,2
68.8804,-74.1904,-890.5,0
-241.676,820.368,783.99,2
-80.4162,-993.347,543.932,2
-304.483,-526.719,-125.217,0
168.127,-311.747,247.047,1
-745.048,-947.996,-423.566,0
122.898,-474.41,987.365,2
204.627,908.323,-758.415,0
-623.402,-836.726,-561.937,0
79.2566,-350.871,-209.632,1
-179.296,346.904,-21.7596,0
-730.155,391.705,375.164,2
361.614,-358.806,-63.6921,1
97.934,-872.738,530.503,2
744.804,137.852,928.037,1
-582.202,-938.414,707.633,2
-713.37,251.564,492.172,2
-359.233,-245.766,222.816,2
928.465,-136.387,744.743,1
-486.862,557.482,-379.315,0
106.906,-173.254,-486.251,0
-232.459,498.215,520.737,2
738.823,-558.58,-379.131,1
145.116,610.401,424.116,2
384.747,206.336,903.684,2
-491.867,-942.625,964.721,2
646.962,-820.124,466.048,1
80.5995,-565.538,-68.6971,1
311.686,-79.8058,758.538,2
512.742,-339.763,334.025,1
923.948,-559.374,-329.264,1
720.756,106.723,70.4673,1
-374.798,188.452,-879.818,0
549.547,321.329,-373.577,1
450.118,960.326,-108.921,1
499.008,-877.743,968.749,2
107.578,175.085,-35.554,1
287.698,242.958,605.274,2
825.373,-729.423,539.048,1
158.666,313.151,-54.5975,1
354.106,-567.003,-384.014,1
803.156,-951.842,849.727,1
967.345,-347.331,668.447,1
845.943,317.606,-145.909,1
498.581,478.134,776.36,1
244.179,533.433,-753.227,0
385.601,64.8519,-57.7104,1
-42.3291,788.141,-790.887,0
-417.157,-570.605,352.825,2
-905.271,628.163,862.484,2
319.315,480.453,369.854,1
679.861,-475.204,-465.072,1
-740.776,-346.416,275.613,2
473.556,249.428,-871.639,1
925.23,72.4816,500.717,1
155.736,-277.688,375.714,2
511.521,350.688,-509.14,1
904.599,737.846,283.547,1
-295.694,684.927,763.482,2
219.581,-482.711,-597.644,0
-916.501,-981.567,316.569,2
-0.88501,563.341,6.62256,1
-645.985,25.1779,-363.628,0
-365.093,-975.585,55.0859,2
302.286,-266.457,-650.197,0
484.542,988.464,-822.626,1
233.924,-982.482,-662.526,0
-226.051,-952.025,158.239,2
982.91,186.56,111.972,1
-981.689,-624.866,704.825,2
-368.206,754.387,721.976,2
675.955,657.033,-54.5975,1
-896.969,-592.09,-380.291,0
-774.59,-175.329,358.623,2
-981.201,-518.235,73.5192,2
-578.295,-189.367,932.432,2
934.935,-876.339,69.3076,1
-605.213,-163.793,-457.442,0
-520.615,-941.282,-521.226,0
-237.22,222.572,75.1061,2
320.78,676.626,-178.136,1
274.392,672.842,946.776,2
505.112,-674.429,-530.015,1
940.977,650.502,650.014,1
-218.36,452.071,876.583,2
-599.353,122.349,-984.436,0
339.396,-178.991,-374.248,1
637.623,-200.598,295.145,1
144.749,-255.104,-980.224,0
-598.56,-660.695,170.934,2
-940.062,-716.605,-184.362,0
-11.0782,-974.609,-351.665,0
378.155,5.15765,-161.962,1
708.548,457.625,725.272,1
587.512,375.469,-222.694,1
-394.757,27.7413,21.0883,2
320.231,-599.536,780.389,2
117.588,659.108,-575.243,0
807.55,68.5142,-287.149,1
531.785,-283.242,-455.611,1
-9.24707,-367.779,460.616,2
-366.008,-612.415,558.336,2
-7.04974,-875.118,-407.758,0
-911.985,-554.796,225.562,2
171.85,943.053,-615.772,0
-959.044,394.208,570.605,2
715.079,-884.884,-148.717,1
-475.875,790.277,-648.183,0
-54.3534,253.212,-710.685,0
627.674,-697.256,116.611,1
-570.055,407.941,-828.181,0
-569.628,-926.633,-319.925,0
-123.081,363.75,-712.516,0
-484.97,382,494.736,2
928.831,-429.487,31.0984,1
-161.107,807.062,-151.768,0
527.268,-836.97,-6.25623,1
17.1819,-787.896,396.771,2
-161.718,-383.831,-291.543,0
953.551,253.273,-552.477,1
989.197,775.262,-168.126,1
-525.071,933.836,-88.4731,0
359.844,-462.63,-563.524,1
-553.27,-715.506,192.236,2
-873.226,-413.068,703.299,2
-0.213562,766.411,-280.068,0
434.309,561.388,-615.894,1
260.109,-268.593,-375.713,1
211.768,-908.872,-793.756,0
-434.675,483.261,418.745,2
-479.904,-434.126,159.215,2
846.126,407.331,790.887,1
-359.539,484.42,593.799,2
884.152,-468.368,-88.7173,1
171.972,-907.407,518.601,2
789.117,-4.242,332.194,1
421.186,955.809,-342.753,1
-492.965,484.726,-198.401,0
608.265,395.856,-28.1075,1
742.546,-11.6885,416.608,1
-881.893,604.48,-276.955,0
-417.28,-487.289,730.033,2
453.719,963.683,-31.8918,1
-379.864,861.751,961.058,2
940.245,-76.0826,-49.6536,1
714.713,-438.276,-412.091,1
845.698,949.095,351.421,1
-21.3934,-320.536,-425.581,0
-338.42,790.094,116.917,2
353.923,926.511,548.692,1
-908.689,-50.2639,773.797,2
528.794,308.023,-339.396,1
-938.231,890.439,-919.248,0
-836.421,905.515,852.535,2
-937.559,571.398,-247.475,0
-286.355,432.722,119.48,2
-426.923,532.823,105.197,2
-205.664,-774.529,-716.971,0
-482.955,215.247,-940.245,0
-709.647,562.67,-917.112,0
822.199,-230.201,-765.618,1
507.065,923.277,272.195,1
-466.781,-475.265,131.199,2
-146.886,-788.995,-876.339,0
-246.132,777.703,-92.4405,0
80.7826,-628.651,-428.083,0
-755.547,930.54,182.165,2
-764.519,-561.144,374.249,2
-975.524,-573.839,-1.31226,0
-556.505,-863.277,430.036,2
-936.888,-270.18,718.07,2
-271.279,949.4,993.347,2
-647.755,977.783,469.588,2
462.691,-641.896,206.58,1
-420.698,-860.714,126.988,2
-945.738,920.957,-582.446,0
512.131,-147.191,-176.305,1
-666.189,-669.301,370.403,2
-676.382,-242.286,-958.251,0
-972.35,-234.596,-164.037,0
662.648,398.907,-451.582,1
-995.911,985.717,-189.367,0
580.432,875.851,158.971,1
851.192,-999.756,-675.527,1
692.251,601.672,732.902,1
68.4531,-48.7991,403.607,2
438.887,72.3595,-797.357,1
972.778,-579.211,77.9749,1
-726.798,-325.785,-950.865,0
576.037,-116.672,769.646,1
-729.118,531.846,719.84,2
449.507,761.345,-822.26,1
-690.909,-536.668,284.28,2
184.362,-246.01,-839.717,0
-178.869,522.813,-604.175,0
-248.329,-968.322,-668.63,0
-534.837,609.241,-389.569,0
-901.547,783.197,-589.221,0
-901.242,474.044,576.586,2
-53.621,717.521,-976.928,0
-532.395,-603.32,781.182,2
-767.388,703.421,896.725,2
256.935,85.2383,684.988,2
197.119,30.2439,-488.815,0
860.531,235.939,440.474,1
32.6854,43.5499,432.6,2
648.183,911.191,-779.778,1
517.38,397.076,-888.485,1
-93.3561,-291.604,-266.884,0
395.428,120.09,-951.354,0
-756.951,855.22,-974.425,0
-283.975,374.92,202.673,2
320.902,-882.015,402.936,1
-876.522,-577.624,-415.387,0
-400.006,11.2003,514.145,2
-529.038,-820.917,-608.264,0
522.63,-517.319,-433.027,1
-646.962,80.1111,36.8359,2
-427.473,289.895,538.377,2
469.649,11.8718,278.237,1
-904.233,-94.6379,353.069,2
-608.753,-899.35,597.217,2
-56.7339,268.471,-407.758,0
-446.638,379.559,-747.978,0
-857.173,-738.823,587.878,2
-598.498,62.9597,-679.006,0
-829.707,-299.844,32.7465,2
-197.058,-414.35,-234.901,0
-778.863,138.707,723.441,2
374.126,-43.9161,360.943,1
435.469,-878.964,-992.065,0
503.342,587.024,-487.411,1
-451.155,972.411,-810.297,0
819.331,850.154,-294.839,1
179.418,992.92,780.45,2
924.558,400.433,-37.9955,1
-832.331,-695.853,359.966,2
-379.62,-913.877,356.731,2
314.066,-182.348,132.054,1
856.685,248.573,667.593,1
750.237,111.423,-683.157,1
484.848,-326.456,-108.188,1
-703.177,-337.016,-461.409,0
-163.854,-369.488,-193.213,0
739.433,138.401,607.776,1
430.403,581.835,334.941,1
257.057,535.02,-198.523,1
1.00714,-493.82,-622.425,0
-492.538,169.775,-825.617,0
-256.447,614.124,-713.065,0
-640.553,35.9203,823.603,2
512.436,781.671,493.21,1
-778.069,182.714,647.267,2
-151.097,-449.141,245.705,2
594.226,-254.921,217.689,1
480.453,-717.887,-788.446,1
105.991,-684.927,-810.541,0
525.254,249.977,-945.494,1
179.968,759.453,434.065,2
330.668,-598.315,338.359,1
781.121,-411.725,79.989,1
907.407,-608.509,418.073,1
767.754,-167.943,95.0652,1
550.34,-384.808,-360.881,1
-620.899,-679.434,-778.069,0
-289.224,554.979,-578.722,0
632.862,546.007,224.586,1
-249.672,41.8409,-100.07,0
-888.791,-829.646,764.58,2
-884.152,315.47,-9.85742,0
43.2448,959.899,-940.733,0
981.811,-753.471,-727.348,1
981.872,744.865,-974.425,1
-249.916,-952.818,-768.609,0
-9.67432,165.014,129.307,2
243.019,467.33,-656.85,0
-666.25,713.37,-97.4456,0
-794.549,-878.353,-411.603,0
-529.038,-811.029,-703.97,0
116.55,455.672,-640.37,0
913.999,361.675,-41.0474,1
-471.48,187.475,-248.878,0
508.164,685.049,-565.172,1
471.725,-881.71,58.2599,1
-854.61,-474.715,374.615,2
120.396,219.825,257.546,2
-903.623,843.867,449.08,2
-828.425,-853.694,-475.387,0
293.863,839.534,-53.9261,1
-515.366,27.4362,723.686,2
-738.334,-34.2722,-695.73,0
721.061,-178.869,527.268,1
-783.197,-757.378,326.09,2
260.17,-96.5911,640.248,2
421.308,-869.93,-231.056,1
-206.152,182.592,-238.38,0
-618.336,671.377,-312.174,0
976.989,108.493,673.513,1
-768.059,-599.719,550.218,2
-423.566,-251.076,441.633,2
841.121,884.762,3.44867,1
971.862,-126.438,406.72,1
114.658,-998.596,-488.815,0
-135.166,-25.605,676.321,2
852.901,354.411,122.532,1
-98.4221,609.79,-538.621,0
-358.684,907.651,658.376,2
854.122,632.801,-930.784,1
831.965,158.91,-160.375,1
292.093,12.238,-65.5842,1
973.754,277.322,-414.838,1
-444.624,314.127,-22.0648,0
321.574,819.514,-863.155,0
559.008,746.88,-910.947,1
-460.494,174.23,61.0676,2
780.694,-777.52,-128.635,1
-327.799,-985.351,-209.571,0
939.635,405.805,237.831,1
134.8,-990.295,-548.021,0
-369.732,-538.133,-778.13,0
114.109,111.179,-472.823,0
-228.553,420.332,753.716,2
639.638,146.764,-339.457,1
-577.197,997.742,-629.627,0
912.595,-551.073,-79.6838,1
557.054,618.336,-851.985,1
534.288,-899.594,-726.737,1
3.0824,481.918,801.508,2
292.459,317.24,210.059,1
-749.87,-886.41,152.684,2
-595.996,774.224,-397.565,0
367.107,-871.395,266.335,1
-180.395,-439.863,238.197,2
203.345,215.125,-257.424,1
-380.535,168.432,309.61,2
540.635,828.242,-809.503,1
927.427,748.1,683.279,1
212.317,42.2682,-961.669,0
380.291,999.634,-700.797,1
649.403,687.063,804.682,1
-725.578,-146.641,-216.346,0
-904.111,536.18,-975.219,0
-690.359,-333.293,568.774,2
117.832,-819.33,435.286,2
-377.544,-632.923,737.053,2
248.573,-448.347,-977.172,0
787.164,-997.07,703.726,1
934.813,107.517,393.048,1
921.14,-205.115,962.707,1
-397.137,-280.374,854,2
-793.023,-750.053,-295.633,0
-77.5475,-468.978,-103.366,0
287.027,469.588,-585.314,0
439.985,-234.107,-367.595,1
350.383,692.679,832.453,2
-52.7665,-102.206,-531.236,0
-434.858,616.871,-866.451,0
484.97,975.097,-875.423,1
-942.564,-608.814,-835.81,0
-990.539,518.601,242.531,2
-840.388,613.086,-776.482,0
725.15,486.068,612.293,1
388.775,448.286,-460.982,1
-850.826,600.33,-384.259,0
821.711,371.807,-556.993,1
388.104,107.151,-803.583,0
461.593,249.367,-411.298,1
106.235,16.3885,-310.16,0
81.8202,796.625,-403.912,0
-482.284,338.481,481.43,2
150.06,112.522,537.706,2
-328.654,2.65515,-68.0867,0
14.3743,-762.261,912.046,2
-414.716,288.736,-426.069,0
-164.159,786.432,-540.757,0
-333.293,966.979,496.689,2
-978.759,890.622,-399.213,0
-426.679,-826.35,-662.77,0
397.015,233.253,-323.221,1
-507.797,-401.105,-353.801,0
323.283,-927.488,-228.309,1
